ISIN,WKN,Bezeichnung,Anlagegruppe,Anlageuniversum
LU1681043672,A2H59R,"AIS-AM.MSCI WORLD DLC",ETFs,"ETFs Welt"
LU1681043755,A2H57L,"AIS-MSCI EA.EU.EX.RUS.EOC",ETFs,"ETFs Europa Gesamt"
LU1681043839,A2H57M,"AIS-MSCI EA.EU.EX.RUS.DLC",ETFs,"ETFs Europa Gesamt"
LU1681043912,A2H57J,"AIS-AM.MSCI CH. EOC",ETFs,"ETFs Asien"
LU1681044050,A2H57K,"AIS-AM.MSCI CH. DLC",ETFs,"ETFs Asien"
LU1681044308,A2H572,"AIS-A.I.MSCI E.E.S. EOC",ETFs,"ETFs Europa Gesamt"
LU1681044480,A2H58R,"AIS-AM.MSCI EM A. EOC",ETFs,"ETFs Asien"
LU1681044563,A2H58S,"AIS-AM.MSCI EM A. DLC",ETFs,"ETFs Asien"
LU1681044647,A2H569,"AIS-AM.MSCI NORDIC EOC",ETFs,"ETFs Europa Gesamt"
LU1681044720,A2H57A,"AIS-AM.MSCI SWITZ. EOC",ETFs,"ETFs Europa Gesamt"
LU1681044993,A2H57B,"AIS-AM.MSCI SWITZ. SFC",ETFs,"ETFs Europa Gesamt"
LU1681045024,A2H58P,"AIS-AM.MSCI EM L.A.EOC",ETFs,"ETFs Emerging Markets"
LU1681045297,A2H58Q,"AIS-AM.MSCI EM L.A. A",ETFs,"ETFs Emerging Markets"
LU1681045370,A2H58J,"AIS-AM.ID.MSCI EM.MA.EOC",ETFs,"ETFs Emerging Markets"
LU1681045453,A2H58K,"AIS-AM.MSCI EM DLC",ETFs,"ETFs Emerging Markets"
LU1681045537,A2H57S,"AIS-AM.MSCI WLD E.E.EOC",ETFs,"ETFs Welt"
LU1681045883,A2H570,"AIS-AM.MSCI WLD FIN.EOC",ETFs,"ETFs Branchen"
LU1681045966,A2H571,"AIS-AM.MSCI WLD FIN.DLC",ETFs,"ETFs Branchen"
LU1681046006,A2H57Y,"AIS-AM.MSCI WLD E.EOC",ETFs,"ETFs Basic Resources"
LU1681046188,A2H57Z,"AIS-AM.MSCI WLD E.DLC",ETFs,"ETFs Basic Resources"
LU1681046261,A2H57U,"AIS-AM.G.B.EU.B.I.G. EOC",ETFs,"ETFs Europa Bonds"
LU1681046345,A2H584,AIS-G.B.L.R.E.I.G.1-3EOC,ETFs,"ETFs Europa Bonds"
LU1681046691,A2H58G,"AIS-AM.G.H.E.B.I.G. EOC",ETFs,"ETFs Europa Bonds"
LU1681046774,A2H58E,"AIS-A.G.L.E.I.UETF 1-3EOC",ETFs,"ETFs Europa Bonds"
LU1681046857,A2H58F,"AIS-A.G.L.E.I.UETF EOD",ETFs,"ETFs Europa Bonds"
LU1681046931,A2H59J,"AIS-AM.CAC 40 EOC",ETFs,"ETFs Europa Gesamt"
LU1681047079,A2H59K,"AIS-AM.CAC 40 EOD",ETFs,"ETFs Europa Gesamt"
LU1681047236,A2H59L,"AIS-AM.EUR.STX50 EOC",ETFs,"ETFs Europa Gesamt"
LU1681047319,A2H59M,"AIS-AM.EUR.STX50 EOD",ETFs,"ETFs Europa Gesamt"
LU1681047400,A2H59N,"AIS-AM.EUR.STX50 DLC",ETFs,"ETFs Europa Gesamt"
LU1681047665,A2H59B,"AIS-AM.JPXNIK400 SFCDH",ETFs,"ETFs Asien"
LU1681048127,A2H562,"Amun. S+P 500 Buyback",ETFs,"ETFs Nordamerika"
LU1681048556,A2H563,"AIS-AM.S+P500 BB DLC",ETFs,"ETFs Nordamerika"
LU1681048630,A2H564,"AIS-AM.S+P G.L.EOC",ETFs,"ETFs Branchen"
LU1681048713,A2H565,"AIS-AM.S+P G.L.DLC",ETFs,"ETFs Branchen"
LU1681048804,A2H573,"AIS-A.IND.S+P500UETF EOC",ETFs,"ETFs Nordamerika"
LU1681049018,A2H575,"AIS-A.IND.S+P500UETF DLC",ETFs,"ETFs Nordamerika"
LU1681049109,A2H576,"AIS-A.I.S+P500UETF EOCDH",ETFs,"ETFs Nordamerika"
LU1686830065,LYX0YZ,"LIF- LEMTSCBA EOA",ETFs,"ETFs Europa Bonds"
LU1686830909,LYX0Y5,"LIF-L.I.USL.E.S DLD",ETFs,"ETFs Sonstige Bonds"
LU1686831030,LYX0Y6,"LIF-L.I.USL.E.S EOD",ETFs,"ETFs Sonstige Bonds"
LU1686832194,LYX0ZA,"LIF-EO.GO.BD 25(DR)EOA",ETFs,"ETFs Europa Bonds"
LU1686832277,LYX048,"LIF-EO.GO.BD 25 EOD",ETFs,"ETFs Europa Bonds"
LU1691909508,LYX0XS,"MUL-LX.GL.GEN.EQUALI. A",ETFs,"ETFs Welt"
LU1708330235,A2H56U,"AIS-AM.JPM.GBI GL.G.UEDEH",ETFs,"ETFs Sonstige Bonds"
LU1708330318,A2H56V,"AIS-A.I.BA.G.A.500M UEDEH",ETFs,"ETFs Sonstige Bonds"
LU1720938841,A2JBPA,"UBS-JPM EMFELCB ETF  ADDL",ETFs,"ETFs Sonstige Bonds"
LU1737652237,A2H9QY,"AIS-A.I.MSCI WRD UC.ETFDD",ETFs,"ETFs Welt"
LU1737652310,A2H9QZ,"AIS-A.I.MSCI EUR.UC.ETFDD",ETFs,"ETFs Europa Gesamt"
LU1737652583,A2H9Q0,"AIS-A.IN.MSCI E.M.UCETFDD",ETFs,"ETFs Emerging Markets"
LU1737652823,A2H9Q1,"AIS-AM.I.FTSE E.N.G.UEUD",ETFs,"ETFs Branchen"
LU1737653045,A2H9Q2,"AIS-A.I.MSCI N.AM.UCETFDD",ETFs,"ETFs Nordamerika"
LU1737653631,A2H9Q3,"AIS-AM.I.JPM G.GBI G.UEUD",ETFs,"ETFs Sonstige Bonds"
LU1737653714,A2H9Q4,"AIS-A.IN.JPM EMU G.IGUEDD",ETFs,"ETFs Europa Bonds"
LU1737653987,A2H9Q5,"AIS-A.I.E.A.C.SRI UETFDD",ETFs,"ETFs Europa Bonds"
LU1737654019,A2H9Q6,"AIS-A.I.BA.G.A.500M UEDED",ETFs,"ETFs Sonstige Bonds"
LU1750178011,A2JHE8,M.A.-STOX.CH.A.MI.V.I.CEO,ETFs,"ETFs Asien"
LU1753045332,A2PFV1,"BNPPE-M.EUR.SRI SS5 CAP",ETFs,"ETFs Europa Gesamt"
LU1753045415,A2JFSU,"BNPPE.-MSCI E.SRI DIS",ETFs,"ETFs Europa Gesamt"
LU1753045845,A2PGAK,"BNPPE-M.JAP.SRI SS5 UETFC",ETFs,"ETFs Asien"
LU1753045928,A2JFSV,"BNPPE.-MSCI JAP.SRI UETFD",ETFs,"ETFs Asien"
LU1769088581,LYX0YG,"MUL-LYX.MSCI EM ESG T.L.A",ETFs,"ETFs Emerging Markets"
LU1772333404,DBX0QN,"XTR.STOXX EUR.600 2C EO H",ETFs,"ETFs Europa Gesamt"
LU1778293313,A2JEN0,"AIS-AIDXBGA5 DLA",ETFs,"ETFs Sonstige Bonds"
LU1781540957,LYX0YB,"MUL-LYX.CO.MOR.US EQ.DR D",ETFs,"ETFs Nordamerika"
LU1781541096,LYX0YA,"LX.IF-LYCOUKEQALCADR D",ETFs,"ETFs Europa Gesamt"
LU1781541179,LYX0YD,"MUL-LYX.CO.MSCI WLD DR A",ETFs,"ETFs Welt"
LU1781541252,LYX0YC,"MUL-LYX.CO.MSCI JAP.DR A",ETFs,"ETFs Asien"
LU1781541849,LYX0YF,"MUL-LYX.MSCI EM ASIA A",ETFs,"ETFs Asien"
LU1792117696,LYX0YK,"MUL-LYX.MSCI USA ESG LE.A",ETFs,"ETFs Nordamerika"
LU1792117779,LYX0YL,"MUL-LYX.MSCI WL.ESG T.L.A",ETFs,"ETFs Welt"
LU1799934499,LYX9ZU,"MUL-LMSCSWES DLD",ETFs,"ETFs Welt"
LU1799934903,LYX1LU,"MUL-LMSCSWESGLE HGDEOA",ETFs,"ETFs Welt"
LU1804202403,A2JKF5,"UBSETF-MESFM AEOA",ETFs,"ETFs Europa Gesamt"
LU1805389258,A2JLRU,"UBSLFS-BB EO LAXF1-5 ADEO",ETFs,"ETFs Europa Bonds"
LU1806495575,A2JH17,"A-A.I.US C. UCITSDLA",ETFs,"ETFs Sonstige Bonds"
LU1812090543,LYX0YX,"LY.I.-ESG EO HI.YI.UE EOD",ETFs,"ETFs Europa Bonds"
LU1812091194,LYX0Y0,"LIF-L.F.E/N D.E EOD",ETFs,"ETFs Branchen"
LU1812091350,LYX0Y1,"LIF-L.F.E/N G.D DLD",ETFs,"ETFs Branchen"
LU1812092168,LYX0Y9,"LI-L.S.E.S.D30 EOD",ETFs,"ETFs Europa Gesamt"
LU1829218319,LYX0Z0,"MUL-LYX.EO F.R.N.UETF ACC",ETFs,"ETFs Europa Bonds"
LU1829218749,LYX0Z2,"MUL-L.C.T.R./C.C.EE ACC",ETFs,"ETFs Basic Resources"
LU1829218822,LYX0Z3,MUL-LESGEOCOBDEXFIDRUE,ETFs,"ETFs Europa Bonds"
LU1829219127,LYX0Z4,"MUL-LYX.EO CORP.BD UC.ETF",ETFs,"ETFs Europa Bonds"
LU1829219390,LYX0Z5,"MUL-L.EO STOX.B.DR UC.ETF",ETFs,"ETFs Branchen"
LU1829219556,LYX0Z6,MUL-L.EOM.H.R.M.W.G.B.1-3,ETFs,"ETFs Europa Bonds"
LU1829219713,LYX0Z7,MUL-L.EOM.H.R.M.W.G.B.3-5,ETFs,"ETFs Europa Bonds"
LU1829220133,LYX00B,"MUL-LYX.MSCI A.C.W.UC.ETF",ETFs,"ETFs Welt"
LU1829220216,LYX00C,"MUL-LYX.MSCI A.C.W.UC.ETF",ETFs,"ETFs Welt"
LU1829221024,LYX00F,"MUL-LYX.NASDAQ-100 UE A",ETFs,"ETFs Nordamerika"
LU1832418773,LYX0Y2,"LIF-L.F.E/N G.D EOD",ETFs,"ETFs Branchen"
LU1834983394,LYX01V,"LIF-600 AUTOM. EOA",ETFs,"ETFs Europa Gesamt"
LU1834983477,LYX01W,"LIF-600 BANKS EOA",ETFs,"ETFs Branchen"
LU1834983550,LYX01X,"LIF-600 BAS.RE. EOA",ETFs,"ETFs Basic Resources"
LU1834983634,LYX01Y,"LIF-600 CHEMIC. EOA",ETFs,"ETFs Europa Gesamt"
LU1834983808,LYX01Z,"LIF-600 CO.+MA. EOA",ETFs,"ETFs Branchen"
LU1834984798,LYX02H,"LIF-600 FI.SER. EOA",ETFs,"ETFs Branchen"
LU1834985845,LYX02J,"LIF-600 F.+BEV. EOA",ETFs,"ETFs Branchen"
LU1834986900,LYX02K,"LIF-600 HEALTH. EOA",ETFs,"ETFs Branchen"
LU1834987890,LYX02L,"LIF-600 IN.G.+S EOA",ETFs,"ETFs Branchen"
LU1834987973,LYX02M,"LIF-600 INSURA. EOA",ETFs,"ETFs Branchen"
LU1834988195,LYX02N,"LIF-600 MEDIA EOA",ETFs,"ETFs Branchen"
LU1834988278,LYX02P,"LIF-600 OIL+G. EOA",ETFs,"ETFs Basic Resources"
LU1834988351,LYX02Q,"LIF-600 PER.+H. EOA",ETFs,"ETFs Branchen"
LU1834988435,LYX02R,"LIF-600 RETAIL EOA",ETFs,"ETFs Branchen"
LU1834988518,LYX02S,"LIF-600 TECHN. EOA",ETFs,"ETFs Branchen"
LU1834988609,LYX02T,"LIF-600 TELEC. EOA",ETFs,"ETFs Branchen"
LU1834988781,LYX02U,"LIF-600 TR.+LEI EOA",ETFs,"ETFs Branchen"
LU1834988864,LYX02V,"LIF-600 UTILIT. EOA",ETFs,"ETFs Branchen"
LU1838002480,LYX0ZN,"LYX.IF-ROB.AI DLA",ETFs,"ETFs Branchen"
LU1841731745,LYX0YW,"MUL-LYX.MSCI CN DLA",ETFs,"ETFs Asien"
LU1847674733,A2JN9T,"OSSIAM-MSCI EMU NR 1C EO",ETFs,"ETFs Europa Gesamt"
LU1852211215,A2JQW7,"UBS ETF-S.D.B.B ADLA",ETFs,"ETFs Sonstige Bonds"
LU1852211991,A2JQXC,"UBS ETF-S.D.B.B A HGDEOA",ETFs,"ETFs Sonstige Bonds"
LU1852212965,A2JQW6,"UBS ETF-S.D.B.B ADLD",ETFs,"ETFs Sonstige Bonds"
LU1859444769,A2N8AD,"BNPPE.-EO CORP.BD.SRI UE",ETFs,"ETFs Europa Bonds"
LU1859445063,A2N7XZ,BNPPE.-F.E./N.D.E.QDDEOH,ETFs,"ETFs Branchen"
LU1861132840,A2JSC9,"AIS-GL.ART.INT. AHEOA",ETFs,"ETFs Branchen"
LU1861134382,A2JSDA,"AIS-AM.MS.W SRI DR HEOA",ETFs,"ETFs Welt"
LU1861136247,A2JSDB,"AIS-IX MSCI US SRI AHEOA",ETFs,"ETFs Nordamerika"
LU1861137484,A2JSDC,"AIS-A.M.EU.SRI DR AOEA",ETFs,"ETFs Europa Gesamt"
LU1861138961,A2JSDD,"AIS-MSCI E.M. DR ADLA",ETFs,"ETFs Emerging Markets"
LU1875395870,DBX0Q9,"XTR.NIKKEI 225 2DEOH",ETFs,"ETFs Asien"
LU1879532940,LYX007,"M-LY.IN.DL10Y I.EX.UE ADL",ETFs,"ETFs Sonstige Bonds"
LU1900065811,LYX019,"MUL-L.M.INDON. EOA",ETFs,"ETFs Asien"
LU1900066033,LYX018,"MUL-L.M.SEMI.ESG FILT.EOA",ETFs,"ETFs Asien"
LU1900066207,LYX02B,"MUL-L.M.BRAZIL EOA",ETFs,"ETFs Emerging Markets"
LU1900066462,LYX02C,"MUL-L.EA.E.E.R. EOA",ETFs,"ETFs Emerging Markets"
LU1900066629,LYX02D,"MUL-L.EM LA.AM. EOA",ETFs,"ETFs Emerging Markets"
LU1900066975,LYX016,"MUL-L.O.M.KOREA EOA",ETFs,"ETFs Asien"
LU1900067601,LYX02F,"MUL-L.M.TURKEY EOA",ETFs,"ETFs Emerging Markets"
LU1900067940,LYX013,"MUL-L.HONG KONG EOD",ETFs,"ETFs Asien"
LU1900068161,LYX014,"MUL-L.AS.E.JAP. EOA",ETFs,"ETFs Asien"
LU1900068328,LYX015,"MUL-L.AS.P.E.J. EOA",ETFs,"ETFs Asien"
LU1900068674,LYX00U,"MUL-L.AS.PA.E.JAP. DL DIS",ETFs,"ETFs Asien"
LU1900068914,LYX011,"MUL-L.CHIN.ENT. EOA",ETFs,"ETFs Asien"
LU1900069219,LYX0XU,"MUL-L.C.T.R./C.C.EE EOA",ETFs,"ETFs DAX"
LU1910939849,LYX99B,"MUL-L.C.G.I.L.1-10Y BD DR",ETFs,"ETFs Sonstige Bonds"
LU1910940268,LYX99D,"MUL-L.C.G.I.L.1-10Y BD DR",ETFs,"ETFs Sonstige Bonds"
LU1910940425,LYX99E,"MUL-L.C.G.I.L.1-10Y BD DR",ETFs,"ETFs Sonstige Bonds"
LU1920015440,DBX0RD,"XTK2 USD E.M.BOND 2CDLA",ETFs,"ETFs Sonstige Bonds"
LU1923163676,A2PBLB,AIS-AM.FL.RA.EO.C.ESGHLSC,ETFs,"ETFs Europa Bonds"
LU1923163759,A2PBLC,AIS-AM.FL.RA.EO.C.E.UEDRC,ETFs,"ETFs Europa Bonds"
LU1923627092,LYX0XV,"MUL-LYX.MSCI RUSSI.UC.ETF",ETFs,"ETFs Emerging Markets"
LU1931974262,A2PBLF,"AMUNDI I.S.-A.PR.UE DREOD",ETFs,"ETFs Europa Gesamt"
LU1931974429,A2PBLH,AMUN.I.S.-A.PR.EU.UEDREOD,ETFs,"ETFs Europa Gesamt"
LU1931974692,A2PBLJ,"AMUNDI I.S.-A.PRI.GL.DRDL",ETFs,"ETFs Welt"
LU1931974775,A2PBLK,AMUN.I.S.-A.P.JAP.UEDRYND,ETFs,"ETFs Asien"
LU1931974858,A2PBLL,"AMUN.I.S.-A.P.USA UEDRDLD",ETFs,"ETFs Nordamerika"
LU1931975079,A2PBLN,"AM.I.S.-A.P.EO CO.UEDREOD",ETFs,"ETFs Europa Bonds"
LU1931975152,A2PBLP,AMUN.I.S.-A.P.E.G.UEDREOD,ETFs,"ETFs Europa Bonds"
LU1931975236,A2PBLQ,AMUN.I.S.-A.P.G.G.UEDREOD,ETFs,"ETFs Sonstige Bonds"
LU1931975319,A2PBLR,"AMU.I.S.-A.P.US T.UEDRDLD",ETFs,"ETFs Sonstige Bonds"
LU1940199711,LYX99A,"MUL-LYX.M.E.ES.L.DR ACCEO",ETFs,"ETFs Europa Gesamt"
LU1940199984,LYX1LS,"MUL-LYX.MSCI E. MHEOA",ETFs,"ETFs Europa Gesamt"
LU1953136287,A3DF88,"BNPPE-EOCBSP U.ETFEOD",ETFs,"ETFs Europa Bonds"
LU1953136527,A2PHCA,"BNP P.EASY-ECPI CEL UETFC",ETFs,"sonstige ETFs"
LU1953137681,A2PP8D,"BNP PE-M.E.S.S-S.C5 U.ETF",ETFs,"ETFs Europa Gesamt"
LU1953188833,A2PESQ,"UE-MSCI CN EUE ADLD",ETFs,"ETFs Asien"
LU1954152853,LYX02Z,"MUL-LYX.NASDAQ DAHEOA",ETFs,"ETFs Nordamerika"
LU1965301184,A2PKUK,"OSSIAM US STEEPER UE1CDL",ETFs,"ETFs Sonstige Bonds"
LU1971906802,A2PGD1,"UBSLFS-ESTX50 ESG AEOD",ETFs,"ETFs Europa Gesamt"
LU1974693662,A2PGQR,"UBS-J.P.M.GL.G. ADLA",ETFs,"ETFs Sonstige Bonds"
LU1974695790,A2PGQ8,"UBS-J.P.M.DL EM ADLA",ETFs,"ETFs Sonstige Bonds"
LU1974696418,A2PGRF,"UBS-J.P.M.DL EM H AEOA",ETFs,"ETFs Sonstige Bonds"
LU1981859819,LYX0X6,"MUL-LYX.G.BD ESG S.DR ACC",ETFs,"ETFs Europa Bonds"
LU2008760592,A2PP8B,"BNP PE-EO CBSFF 13Y U.ETF",ETFs,"ETFs Europa Bonds"
LU2008761053,A2PP8C,"BNP PE-EOCBSFF 3-5Y U.ETF",ETFs,"ETFs Europa Bonds"
LU2008763935,A2PP8E,"BNP PE-F.E/N.DEXUKG U.ETF",ETFs,"ETFs Branchen"
LU2009147591,DBX00R,"XTRII-EOZGOVTBD 2CHDLA",ETFs,"ETFs Europa Bonds"
LU2009147757,DBX00S,"XTR.S+P500SUETF 1DDLD",ETFs,"ETFs Nordamerika"
LU2009202107,LYX99G,"MUL-L.MSCI E.MK.EX C.DL A",ETFs,"ETFs Emerging Markets"
LU2018762653,LYX00G,"MUL-L.US C.S.2 EOA",ETFs,"ETFs Sonstige Bonds"
LU2023678282,LYX0ZG,"LIF-DIS.TEC.ETF DLA",ETFs,"ETFs Branchen"
LU2023678449,LYX0ZL,"LIF-MILLEN.ETF DLA",ETFs,"ETFs Branchen"
LU2023678878,LYX0ZH,"LIF-DIG.EC.ETF DLA",ETFs,"ETFs Branchen"
LU2023679090,LYX0ZJ,"LIF-FUT.MOB.ETF DLA",ETFs,"ETFs Branchen"
LU2023679256,LYX0ZK,"LIF-SM.CIT.ETF DLA",ETFs,"ETFs Branchen"
LU2037748345,A2PN77,"AIS-AM.SMRT CITY UETFEOUA",ETFs,"ETFs Branchen"
LU2037748774,A2PQEM,"AIS-EO SRI 0-3 ETF DR EOA",ETFs,"ETFs Europa Bonds"
LU2037749152,A2PP4C,"AMUNDI IS-A.P.US C.UEDRDL",ETFs,"ETFs Sonstige Bonds"
LU2037749822,A2PN78,"AIS-AM.SMRT FCTY UETFEOUA",ETFs,"ETFs Branchen"
LU2037750168,A2PSY7,"AIS-A.IN.BR.IN.DL10Y UEDR",ETFs,"ETFs Sonstige Bonds"
LU2055175025,LYX0ZR,"MUL-L.M.U.C.C.E DLA",ETFs,"ETFs Branchen"
LU2056738144,LYX00R,"MUL-LYX.MSCI EM CL.CH.DLA",ETFs,"ETFs Branchen"
LU2056738490,LYX05G,"MUL-L.M.E.C.C.E EOA",ETFs,"ETFs Europa Gesamt"
LU2056739464,LYX05F,"MUL-L.M.W.C.C.E DLA",ETFs,"ETFs Welt"
LU2059756325,A2PTYW,"AM.MSCI EMU ESG L.S.ETFEO",ETFs,"ETFs Europa Gesamt"
LU2059756598,A2PTYY,"AIS-AIME SRIPAB UETFDREOD",ETFs,"ETFs Europa Gesamt"
LU2059756754,A2PTYZ,"AIS-A.M.EM.SRI ETF DRDLD",ETFs,"ETFs Emerging Markets"
LU2069380306,A2PU65,"OSS.L.E.G.B.3-5Y C.R.UE1C",ETFs,"ETFs Europa Bonds"
LU2082995734,LYX039,"LIF-600 MEDIA EOD",ETFs,"ETFs Europa Gesamt"
LU2082995908,LYX04B,"LIF-600 AUTOM. EOD",ETFs,"ETFs Branchen"
LU2082996112,LYX04C,"LIF-600 BANKS EOD",ETFs,"ETFs Branchen"
LU2082996385,LYX04D,"LIF-600 BAS.RE. EOD",ETFs,"ETFs Basic Resources"
LU2082996542,LYX04E,"LIF-600 CHEMIC. EOD",ETFs,"ETFs Branchen"
LU2082996898,LYX04F,"LIF-600 CO.+MA. EOD",ETFs,"ETFs Branchen"
LU2082997193,LYX04G,"LIF-600 FI.SER. EOD",ETFs,"ETFs Branchen"
LU2082997359,LYX04H,"LIF-600 F.+BEV. EOD",ETFs,"ETFs Branchen"
LU2082997516,LYX04J,"LIF-600 HEALTH. EOD",ETFs,"ETFs Branchen"
LU2082997789,LYX04K,"LIF-600 IN.G.+S EOD",ETFs,"ETFs Branchen"
LU2082997946,LYX04L,"LIF-600 INSURA. EOD",ETFs,"ETFs Branchen"
LU2082998167,LYX04M,"LIF-600 OIL+G. EOD",ETFs,"ETFs Basic Resources"
LU2082998324,LYX04N,"LIF-600 PER.+H. EOD",ETFs,"ETFs Branchen"
LU2082998670,LYX04P,"LIF-600 RETAIL EOD",ETFs,"ETFs Branchen"
LU2082998837,LYX04Q,"LIF-600 TECHN. EOD",ETFs,"ETFs Branchen"
LU2082999058,LYX04R,"LIF-600 TELEC. EOD",ETFs,"ETFs Branchen"
LU2082999132,LYX04S,"LIF-600 TR.+LEI EOD",ETFs,"ETFs Branchen"
LU2082999215,LYX04T,"LIF-600 UTILIT. EOD",ETFs,"ETFs Europa Gesamt"
LU2082999306,LYX047,"LIF-SM.OV.RE EOD",ETFs,"ETFs Europa Bonds"
LU2089238039,A2PWMH,"AMUNDI I.S.-A.PR.EUR.DREA",ETFs,"ETFs Europa Gesamt"
LU2089238112,A2PWMJ,"AMUNDI I.S.-A.PR.EUR.DREA",ETFs,"ETFs Europa Gesamt"
LU2089238203,A2PWMK,"AMUNDI I.S.-A.PRI.GL.DRDA",ETFs,"ETFs Welt"
LU2089238385,A2PWML,"AMUNDI I.S.-A.PR.JAP.DRYA",ETFs,"ETFs Asien"
LU2089238468,A2PWMM,"AMUN.I.S.-A.P.USA UEDRDLA",ETFs,"ETFs Nordamerika"
LU2089238625,A2PWMN,"AM.I.S.-A.P.EO CO.UEDREOA",ETFs,"ETFs Europa Bonds"
LU2089238898,A2PWMP,AMUN.I.S.-A.P.E.G.UEDREOA,ETFs,"ETFs Europa Bonds"
LU2089238971,A2PWMQ,"AMUNDI I.S.-A.PR.G.G.DREA",ETFs,"ETFs Sonstige Bonds"
LU2089239193,A2PWMR,"AMUNDI I.S.-A.P.US T.DRDA",ETFs,"ETFs Sonstige Bonds"
LU2089239276,A2PWMS,"AMUNDI IS-A.P.US C.DL ACC",ETFs,"ETFs Sonstige Bonds"
LU2090062352,LYX038,"MUL-LYXOR FFDLC DLD",ETFs,"ETFs Sonstige Bonds"
LU2090062436,LYX04A,"MUL-LYX.DAX DR EOD",ETFs,"ETFs DAX"
LU2090062600,LYX04V,"MUL-LYX.D.L.DAX EOD",ETFs,"ETFs DAX"
LU2090062782,LYX04Y,"MUL-LX.EO GOV.BD15+Y EOD",ETFs,"ETFs Europa Bonds"
LU2090062865,LYX040,"MUL-LX.EO GOV.BD5-7Y EOD",ETFs,"ETFs Europa Bonds"
LU2090062949,LYX041,"MUL-LX.EO GOV.BD7-10Y EOD",ETFs,"ETFs Europa Bonds"
LU2090063160,LYX043,"MUL-L.EA.E.E.R. EOD",ETFs,"ETFs Europa Gesamt"
LU2090063327,LYX045,"MUL-L.M.SEMI.ESG FILT.EOD",ETFs,"ETFs Asien"
LU2090063673,LYX05A,"MUL-LYX.COR.MSC YND",ETFs,"ETFs Asien"
LU2095995895,A2PYAK,"UBSLFS-JPMCG1-10YB ADLA",ETFs,"ETFs Sonstige Bonds"
LU2098887263,A2PX7C,"AIS-AM.S+P500UETF EOCDRH",ETFs,"ETFs Nordamerika"
LU2099287448,LYX99M,"LY.C.JA.GO.BDDR YND",ETFs,"ETFs Sonstige Bonds"
LU2099288503,LYX01J,"MUL-L.C.G.GOV.BD EFT DLD",ETFs,"ETFs Sonstige Bonds"
LU2099289147,LYX01H,"MUL-L.C.G.GOV.BD EFT MHED",ETFs,"ETFs Sonstige Bonds"
LU2099295466,LYX0ZV,"LYX-GHYSE.ETF DLA",ETFs,"ETFs Sonstige Bonds"
LU2099296274,LYX0ZW,"LYX-GHYSE.ETF EOA",ETFs,"ETFs Sonstige Bonds"
LU2099991536,A2PYA0,"UBS-BBMGL CO.SU ADLA",ETFs,"ETFs Sonstige Bonds"
LU2099992260,A2PYA5,"UBS-BBMGL CO.SU A HDGEOA",ETFs,"ETFs Sonstige Bonds"
LU2109786587,A2PZC3,"AIS-A.MSCI WESGUS UETFDRC",ETFs,"ETFs Welt"
LU2109786660,A2PZC4,"AIS-A.MSCIUSAESGUS ETFDRC",ETFs,"ETFs Nordamerika"
LU2109786744,A2PZC6,"AIS-A.MSCI EUESGUS ETFDRC",ETFs,"ETFs Europa Gesamt"
LU2109786827,A2PZC7,"AIS-A.MSCI EMESGUS ETFDRC",ETFs,"ETFs Europa Gesamt"
LU2109787049,A2PZC5,"AIS-A.MSCI WESGUS UETFDRC",ETFs,"ETFs Emerging Markets"
LU2109787122,A2PZC8,"AIS-A.MSCI WESGUS UETFDRC",ETFs,"ETFs Welt"
LU2109787395,A2PZC9,"AIS-A.MSCI UESGLS UETFDRC",ETFs,"ETFs Welt"
LU2109787478,A2PZDA,"AIS-A.MSCI EESGLS UETFDRC",ETFs,"ETFs Europa Gesamt"
LU2109787551,A2PZDB,"AIS-A.MSCI EESGLS UETFDRC",ETFs,"ETFs Emerging Markets"
LU2109787635,A2PZDC,"AIS-AMUNDIMEMUSRI UETFDRC",ETFs,"ETFs Emerging Markets"
LU2130768844,A2P6NH,"AIS-INEQEULC ETFEOA",ETFs,"ETFs Europa Gesamt"
LU2133056387,LYX03F,"MUL-LYX.CO.MSCI JAP. EOHD",ETFs,"ETFs Asien"
LU2153616169,A2P22R,"AIS-AM.US T7-10 UEDR HEOA",ETFs,"ETFs Sonstige Bonds"
LU2153616326,A2P22T,"AMUNDI MUSESGLS ETFDR HEO",ETFs,"ETFs Welt"
LU2153616599,A2P22U,"AIS-AIMUSRIPAB UETFDREOHA",ETFs,"ETFs Nordamerika"
LU2178481649,A2P4XG,"XII-EECBS.D.ETF 1CEOA",ETFs,"ETFs Sonstige Bonds"
LU2182388152,A2P6TK,"AIS-P.UK M.S.C. ETF DRLSD",ETFs,"ETFs Europa Gesamt"
LU2182388236,A2P6TL,"AIS-IDX EO A.S. ETF DREOA",ETFs,"ETFs Europa Bonds"
LU2182388319,A2P6TM,"AIS-E.C.P.A.P. ETF DREOA",ETFs,"ETFs Europa Gesamt"
LU2182388400,A2P6TP,"AIS-M.W.C.P.A.P ETF DRDLA",ETFs,"ETFs Welt"
LU2182388582,A2P6TR,"AIS-E.I.C.P.A.P ETF DREOA",ETFs,"ETFs Europa Gesamt"
LU2182388665,A2P6TS,"AIS-P.U.T.B.0-1 ETF DRDLA",ETFs,"ETFs Sonstige Bonds"
LU2182388749,A2P6TT,"AIS-P.U.T.B.0-1 ETF HDGEO",ETFs,"ETFs Sonstige Bonds"
LU2194447293,A2QCJJ,"BNP PAR.E-EGEBE UEEOA",ETFs,"ETFs Branchen"
